GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
46228508,20030413,200304,2003,2003.2822,USAMIL,UNITED STATES,USA,,,,,MIL,,,IRQ,IRAQ,IRQ,,,,,,,,0,043,043,04,1,2.8,14,1,14,6.5636823720564,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Nasiriyah, Dhi Qar, Iraq",IZ,IZ09,31.058,46.2573,-3102880,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20130203,unspecified
46228008,20030413,200304,2003,2003.2822,USA,UNITED STATES,USA,,,,,,,,IRQGOV,IRAQ,IRQ,,,,,GOV,,,1,190,190,19,4,-10.0,2,1,2,7.51173708920188,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20130203,unspecified
46228514,20030413,200304,2003,2003.2822,USAMIL,UNITED STATES,USA,,,,,MIL,,,IRQ,IRAQ,IRQ,,,,,,,,0,046,046,04,1,7.0,12,1,12,6.5636823720564,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Nasiriyah, Dhi Qar, Iraq",IZ,IZ09,31.058,46.2573,-3102880,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20130203,unspecified
46227901,20030413,200304,2003,2003.2822,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,071,071,07,2,7.4,2,1,2,8.65006553079948,3,"World Bank, District of Columbia, United States",US,USDC,38.899,-77.0422,2002658,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,3,"World Bank, District of Columbia, United States",US,USDC,38.899,-77.0422,2002658,20130203,unspecified
46227894,20030413,200304,2003,2003.2822,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,051,051,05,1,3.4,1,1,1,6.16269515201315,3,"Capitol Hill, District of Columbia, United States",US,USDC,38.889,-77.0003,529313,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,3,"Capitol Hill, District of Columbia, United States",US,USDC,38.889,-77.0003,529313,20130203,unspecified
46227880,20030413,200304,2003,2003.2822,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,043,043,04,1,2.8,1,1,1,6.58682634730539,3,"Walter Reed Army Medical Center, District of Columbia, United States",US,USDC,38.9743,-77.0277,531668,4,"Nasiriyah, Dhi Qar, Iraq",IZ,IZ09,31.058,46.2573,-3102880,3,"Walter Reed Army Medical Center, District of Columbia, United States",US,USDC,38.9743,-77.0277,531668,20130203,unspecified
46227827,20030413,200304,2003,2003.2822,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,0,010,010,01,1,0.0,9,1,9,8.57142857142857,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Abdallah, DiyaláZ, Iraq",IZ,IZ10,33.6441,44.8184,10214361,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20130203,unspecified
46227921,20030413,200304,2003,2003.2822,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,0,0841,084,08,2,7.0,9,1,9,8.57142857142857,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Abdallah, DiyaláZ, Iraq",IZ,IZ10,33.6441,44.8184,10214361,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20130203,unspecified
46227943,20030413,200304,2003,2003.2822,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,0,125,125,12,3,-5.0,5,1,5,4.21792618629174,1,United States,US,US,38.0,-97.0,0,4,"Kirkuk, At Ta'mim, Iraq",IZ,IZ13,35.4681,44.3922,-3107115,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
46227942,20030413,200304,2003,2003.2822,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,125,125,12,3,-5.0,1,1,1,4.21792618629174,4,"Kirkuk, At Ta'mim, Iraq",IZ,IZ13,35.4681,44.3922,-3107115,4,"Kirkuk, At Ta'mim, Iraq",IZ,IZ13,35.4681,44.3922,-3107115,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
46227864,20030413,200304,2003,2003.2822,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,0,040,040,04,1,1.0,3,1,3,4.21792618629174,1,United States,US,US,38.0,-97.0,0,4,"Kirkuk, At Ta'mim, Iraq",IZ,IZ13,35.4681,44.3922,-3107115,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
46227890,20030413,200304,2003,2003.2822,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,050,050,05,1,3.5,3,1,3,4.64788732394366,1,United States,US,US,38.0,-97.0,0,4,"Kirkuk, At Ta'mim, Iraq",IZ,IZ13,35.4681,44.3922,-3107115,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
46227863,20030413,200304,2003,2003.2822,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,0,040,040,04,1,1.0,1,1,1,4.21792618629174,1,United States,US,US,38.0,-97.0,0,4,"Kirkuk, At Ta'mim, Iraq",IZ,IZ13,35.4681,44.3922,-3107115,4,"Kirkuk, At Ta'mim, Iraq",IZ,IZ13,35.4681,44.3922,-3107115,20130203,unspecified
46227889,20030413,200304,2003,2003.2822,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,050,050,05,1,3.5,1,1,1,4.64788732394366,1,United States,US,US,38.0,-97.0,0,4,"Kirkuk, At Ta'mim, Iraq",IZ,IZ13,35.4681,44.3922,-3107115,4,"Kirkuk, At Ta'mim, Iraq",IZ,IZ13,35.4681,44.3922,-3107115,20130203,unspecified
46228511,20030413,200304,2003,2003.2822,USAMIL,UNITED STATES,USA,,,,,MIL,,,IRQ,IRAQ,IRQ,,,,,,,,0,045,045,04,1,5.0,3,1,3,6.31578947368421,1,United States,US,US,38.0,-97.0,0,4,"Mosul, NinawáZ, Iraq",IZ,IZ15,36.335,43.1189,-3102656,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
46228510,20030413,200304,2003,2003.2822,USAMIL,UNITED STATES,USA,,,,,MIL,,,IRQ,IRAQ,IRQ,,,,,,,,0,045,045,04,1,5.0,1,1,1,6.31578947368421,1,United States,US,US,38.0,-97.0,0,4,"Mosul, NinawáZ, Iraq",IZ,IZ15,36.335,43.1189,-3102656,4,"Mosul, NinawáZ, Iraq",IZ,IZ15,36.335,43.1189,-3102656,20130203,unspecified
46227893,20030413,200304,2003,2003.2822,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,051,051,05,1,3.4,1,1,1,6.16269515201315,3,"Capitol Hill, District of Columbia, United States",US,USDC,38.889,-77.0003,529313,4,"Najaf, An Najaf, Iraq",IZ,IZ17,31.9892,44.3291,-3102873,3,"Capitol Hill, District of Columbia, United States",US,USDC,38.889,-77.0003,529313,20130203,unspecified
46228502,20030413,200304,2003,2003.2822,USAMIL,AMERICAN,USA,,,,,MIL,,,IRQ,IRAQ,IRQ,,,,,,,,1,010,010,01,1,0.0,12,2,12,1.57790927021696,1,United States,US,US,38.0,-97.0,0,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
46228520,20030413,200304,2003,2003.2822,USAMIL,AMERICAN,USA,,,,,MIL,,,IRQ,IRAQ,IRQ,,,,,,,,1,060,060,06,2,6.0,12,2,12,1.57790927021696,1,United States,US,US,38.0,-97.0,0,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
46227899,20030413,200304,2003,2003.2822,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,060,060,06,2,6.0,12,2,12,1.57790927021696,1,United States,US,US,38.0,-97.0,0,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
46227837,20030413,200304,2003,2003.2822,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,010,010,01,1,0.0,12,2,12,1.57790927021696,1,United States,US,US,38.0,-97.0,0,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
46228519,20030413,200304,2003,2003.2822,USAMIL,UNITED STATES,USA,,,,,MIL,,,IRQ,IRAQ,IRQ,,,,,,,,1,060,060,06,2,6.0,3,2,3,1.57790927021696,1,Kuwait,KU,KU,29.3375,47.6581,0,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
46227967,20030413,200304,2003,2003.2822,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,190,190,19,4,-10.0,1,1,1,6.31578947368421,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
46228501,20030413,200304,2003,2003.2822,USAMIL,UNITED STATES,USA,,,,,MIL,,,IRQ,IRAQ,IRQ,,,,,,,,1,010,010,01,1,0.0,3,2,3,1.57790927021696,1,Kuwait,KU,KU,29.3375,47.6581,0,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
46227971,20030413,200304,2003,2003.2822,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,190,190,19,4,-10.0,3,1,3,6.31578947368421,1,United States,US,US,38.0,-97.0,0,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
46227978,20030413,200304,2003,2003.2822,USA,AMERICAN,USA,,,,,,,,IRQ,BAGHDAD,IRQ,,,,,,,,1,192,192,19,4,-9.5,14,2,14,7.31580698067461,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,4,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,20130203,unspecified
46227988,20030413,200304,2003,2003.2822,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,193,193,19,4,-10.0,2,1,2,5.87529976019185,1,United States,US,US,38.0,-97.0,0,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,,20130203,unspecified
46227986,20030413,200304,2003,2003.2822,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,193,193,19,4,-10.0,2,1,2,5.87529976019185,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,4,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,20130203,unspecified
46228554,20030413,200304,2003,2003.2822,USAMILGOVMIL,DONALD RUMSFELD,USA,,,,,MIL,GOV,MIL,IRQ,IRAQ,IRQ,,,,,,,,1,072,072,07,2,8.3,7,1,7,4.8,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,4,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,20130203,unspecified
46228327,20030413,200304,2003,2003.2822,USAGOV,BUSH ADMINISTRATION,USA,,,,,GOV,,,IRQ,IRAQ,IRQ,,,,,,,,0,112,112,11,3,-2.0,1,1,1,3.88500388500388,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,4,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,20130203,unspecified
46228565,20030413,200304,2003,2003.2822,USAOPP,UNITED STATES,USA,,,,,OPP,,,IRQ,IRAQI,IRQ,,,,,,,,1,173,173,17,4,-5.0,8,1,8,8.48329048843188,1,United States,US,US,38.0,-97.0,0,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,,20130203,unspecified
46228471,20030413,200304,2003,2003.2822,USAMED,UNITED STATES,USA,,,,,MED,,,IRQ,IRAQ,IRQ,,,,,,,,0,080,080,08,2,5.0,1,1,1,6.31578947368421,1,United States,US,US,38.0,-97.0,0,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,,20130203,unspecified
46227984,20030413,200304,2003,2003.2822,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,192,192,19,4,-9.5,7,1,7,8.95883777239709,1,United States,US,US,38.0,-97.0,0,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,,20130203,unspecified
46228556,20030413,200304,2003,2003.2822,USAMILGOVMIL,DONALD RUMSFELD,USA,,,,,MIL,GOV,MIL,IRQ,IRAQI,IRQ,,,,,,,,1,112,112,11,3,-2.0,2,1,2,4.8,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,4,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,20130203,unspecified
46227968,20030413,200304,2003,2003.2822,USA,THE US,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,1,190,190,19,4,-10.0,3,1,3,5.15463917525773,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,4,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,20130203,unspecified
46228332,20030413,200304,2003,2003.2822,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,IRQELI,AHMAD CHALABI,IRQ,,,,,ELI,,,0,051,051,05,1,3.4,3,1,3,5.75916230366492,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531723,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531723,20130203,unspecified
46227935,20030413,200304,2003,2003.2822,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,110,110,11,3,-2.0,6,2,6,5.15907943149845,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,0,"Pyongyang, P'yongyang-si, North Korea",KN,KN12,39.0194,125.755,-183459,0,"Pyongyang, P'yongyang-si, North Korea",KN,KN12,39.0194,125.755,,20130203,unspecified
46227993,20030413,200304,2003,2003.2822,USA,WASHINGTON,USA,,,,,,,,IRQELIGOV,SADDAM HUSSEIN,IRQ,,,,,ELI,GOV,,1,138,138,13,3,-7.0,4,1,4,4.37017994858612,4,"Kuwait City, Kuwait (general), Kuwait",KU,KU00,29.3697,47.9783,-789552,4,"Kuwait City, Kuwait (general), Kuwait",KU,KU00,29.3697,47.9783,-789552,4,"Kuwait City, Kuwait (general), Kuwait",KU,KU00,29.3697,47.9783,-789552,20130203,unspecified
46227887,20030413,200304,2003,2003.2822,USA,UNITED STATES,USA,,,,,,,,IRQ,BAGHDAD,IRQ,,,,,,,,1,046,046,04,1,7.0,2,1,2,5.55555555555556,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46227886,20030413,200304,2003,2003.2822,USA,UNITED STATES,USA,,,,,,,,IRQ,BAGHDAD,IRQ,,,,,,,,1,046,046,04,1,7.0,2,1,2,5.55555555555556,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Tripoli, Tarabulus, Libya",LY,LY61,32.8925,13.18,-3178767,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46228315,20030413,200304,2003,2003.2822,USAGOV,COLIN POWELL,USA,,,,,GOV,,,IRQ,IRAQ,IRQ,,,,,,,,0,010,010,01,1,0.0,2,1,2,7.76470588235294,4,"Khadim Hussain, Punjab, Pakistan",PK,PK04,30.9146,71.52,6053107,4,"Khadim Hussain, Punjab, Pakistan",PK,PK04,30.9146,71.52,6053107,1,India,IN,IN,20.0,77.0,0,20130203,unspecified
46228316,20030413,200304,2003,2003.2822,USAGOV,COLIN POWELL,USA,,,,,GOV,,,IRQ,IRAQ,IRQ,,,,,,,,0,010,010,01,1,0.0,4,1,4,7.76470588235294,1,Russia,RS,RS,60.0,100.0,0,4,"Khadim Hussain, Punjab, Pakistan",PK,PK04,30.9146,71.52,6053107,1,Russia,RS,RS,60.0,100.0,0,20130203,unspecified
46227878,20030413,200304,2003,2003.2822,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,043,043,04,1,2.8,1,1,1,3.62068965517241,4,"Riyad, Ar Riya?, Saudi Arabia",SA,SA10,24.6408,46.7728,-3093009,4,"Riyad, Ar Riya?, Saudi Arabia",SA,SA10,24.6408,46.7728,-3093009,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
46227927,20030413,200304,2003,2003.2822,USA,AMERICAN,USA,,,,,,,,IRQ,BAGHDAD,IRQ,,,,,,,,1,090,090,09,2,-2.0,2,1,2,3.04182509505703,4,"Scott, Free State, South Africa",SF,SF03,-27.3422,26.7019,-1281996,4,"Scott, Free State, South Africa",SF,SF03,-27.3422,26.7019,-1281996,4,"Scott, Free State, South Africa",SF,SF03,-27.3422,26.7019,-1281996,20130203,unspecified
46228318,20030413,200304,2003,2003.2822,USAGOV,UNITED STATES,USA,,,,,GOV,,,IRQ,IRAQI,IRQ,,,,,,,,0,040,040,04,1,1.0,3,2,3,6.9553477182905,4,"Nasiriyah, Dhi Qar, Iraq",IZ,IZ09,31.058,46.2573,-3102880,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"Nasiriyah, Dhi Qar, Iraq",IZ,IZ09,31.058,46.2573,-3102880,20130203,unspecified
46227866,20030413,200304,2003,2003.2822,USA,THE US,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,042,042,04,1,1.9,2,1,2,4.54545454545455,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,20130203,unspecified
46227975,20030413,200304,2003,2003.2822,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,192,192,19,4,-9.5,1,1,1,3.79464285714286,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,3,"Phoenix, Arizona, United States",US,USAZ,33.4484,-112.074,44784,4,"Damascus, Dimashq, Syria",SY,SY13,33.5,36.3,-2541260,20130203,unspecified
46227960,20030413,200304,2003,2003.2822,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,0,180,180,18,4,-9.0,2,2,2,7.67527022244004,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20130203,unspecified
46228467,20030413,200304,2003,2003.2822,USAMED,UNITED STATES,USA,,,,,MED,,,IRQ,IRAQ,IRQ,,,,,,,,0,050,050,05,1,3.5,1,1,1,5.15463917525773,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20130203,unspecified
46227938,20030413,200304,2003,2003.2822,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,112,112,11,3,-2.0,3,2,3,4.62177370974382,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20130203,unspecified
46228004,20030413,200304,2003,2003.2822,USA,UNITED STATES,USA,,,,,,,,IRQGOV,IRAQ,IRQ,,,,,GOV,,,1,112,112,11,3,-2.0,1,1,1,4.55580865603645,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20130203,unspecified
46228470,20030413,200304,2003,2003.2822,USAMED,UNITED STATES,USA,,,,,MED,,,IRQ,IRAQ,IRQ,,,,,,,,0,080,080,08,2,5.0,1,1,1,5.15463917525773,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20130203,unspecified
46227915,20030413,200304,2003,2003.2822,USA,WASHINGTON,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,0,080,080,08,2,5.0,1,1,1,4.75880052151239,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20130203,unspecified
46227869,20030413,200304,2003,2003.2822,USA,WASHINGTON,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,042,042,04,1,1.9,2,1,2,4.37017994858612,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20130203,unspecified
46227828,20030413,200304,2003,2003.2822,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,1,010,010,01,1,0.0,16,3,16,7.51779780277096,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20130203,unspecified
46227920,20030413,200304,2003,2003.2822,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,0841,084,08,2,7.0,2,1,2,6.19785458879619,4,"Nasiriyah, Dhi Qar, Iraq",IZ,IZ09,31.058,46.2573,-3102880,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20130203,unspecified
46227888,20030413,200304,2003,2003.2822,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,046,046,04,1,7.0,6,1,6,6.63716814159292,3,"World Bank, District of Columbia, United States",US,USDC,38.899,-77.0422,2002658,3,"World Bank, District of Columbia, United States",US,USDC,38.899,-77.0422,2002658,3,"World Bank, District of Columbia, United States",US,USDC,38.899,-77.0422,2002658,20130203,unspecified
46227857,20030413,200304,2003,2003.2822,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,036,036,03,1,4.0,6,1,6,6.72645739910314,3,"World Bank, District of Columbia, United States",US,USDC,38.899,-77.0422,2002658,3,"World Bank, District of Columbia, United States",US,USDC,38.899,-77.0422,2002658,3,"World Bank, District of Columbia, United States",US,USDC,38.899,-77.0422,2002658,20130203,unspecified
46227908,20030413,200304,2003,2003.2822,USA,THE US,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,1,073,073,07,2,7.4,4,1,4,7.8740157480315,3,"Walter Reed Army Medical Center, District of Columbia, United States",US,USDC,38.9743,-77.0277,531668,3,"Walter Reed Army Medical Center, District of Columbia, United States",US,USDC,38.9743,-77.0277,531668,3,"Walter Reed Army Medical Center, District of Columbia, United States",US,USDC,38.9743,-77.0277,531668,20130203,unspecified
46227926,20030413,200304,2003,2003.2822,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,086,086,08,2,9.0,3,2,3,9.95708477638909,2,"New York, United States",US,USNY,42.1497,-74.9384,0,2,"New York, United States",US,USNY,42.1497,-74.9384,0,2,"New York, United States",US,USNY,42.1497,-74.9384,0,20130203,unspecified
46227874,20030413,200304,2003,2003.2822,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,042,042,04,1,1.9,2,1,2,4.58498023715415,1,Iraq,IZ,IZ,33.0,44.0,0,3,"Houston, Texas, United States",US,USTX,29.7633,-95.3633,1380948,1,Iraq,IZ,IZ,33.0,44.0,0,20130203,unspecified
